Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2
2011,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Haley, Alex",11411 S. Eggleston ,60628,5355345,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Vaida Williams,,,,,,
2012,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Hamline, John H",4652 S. Bishop ,60609,5354520,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Valerie Brown,,,,,,
2013,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Hay Comm. Academy, John",1018 N. Laramie ,60651,5346000,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Wayne Williams,,,,,,
2014,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Henson, Matthew A.",1326 S. Avers ,60623,5341804,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Demetrius D. Hobson,,,,,,
2015,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Herbert, Victor",2131 W. Monroe ,60612,5347809,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Denise J. Gillespie,,,,,,
2016,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Higgins C.A., Thomas J.",11710 S. Morgan ,60643,5355625,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Mabel Alfred,,,,,,
2017,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Hinton, William Augustus",644 W. 71st Street ,60621,5353875,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Pamela Brunson-Allen,,,,,,
2018,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Holmes, Oliver Wendell",955 W. Garfield ,60621,5359025,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Angela L. Thomas,,,,,,
2019,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Hughes, Langston",240 W. 104th St. ,60628,5355075,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Anita Muse,,,,,,
2020,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Hurley, Edward N.",3849 W. 69th Place ,60629,5352068,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Dolores  Cupp,,,,,,
2021,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Jenner Academy of the Arts, Edward",1119 N. Cleveland ,60610,5348440,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Berlinder Fry,,,,,,
2022,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Johnson, James Weldon",1420 S. Albany ,60623,5341829,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Alice F. Henry,,,,,,
2023,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Jordan Comm.,7414 North Wolcott ,60626,5342220,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Willie  White,,,,,,
2024,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Jungman, Joseph",1746 S. Miller ,60608,5347375,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Zaida Hernandez,,,,,,
2025,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Kershaw, Joshua D.",6450 S. Lowe ,60621,5353050,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Veronica Nash,,,,,,
2026,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Kohn, Alfred David",10414 S. State ,60628,5355489,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Kimberly Moore,,,,,,
2027,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Lafayette, Jean De",2714 W. Augusta Blvd. ,60622,5344326,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Trisha Shrode,,,,,,
2028,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Lavizzo, Mildred I.",138 W. 109th St ,60628,5355300,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs.Tracey Stelly,,,,,,
2029,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Lawndale Comm. Academy,3500 W. Douglas Blvd ,60623,5341635,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Wilard Willette,,,,,,
2030,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Linne, Carl Von",3221 N. Sacramento ,60618,5345262,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Renee P. Mackin,,,,,,
2031,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Little Village,2620 S Lawndale Ave ,60623,5341880,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Elsa Carmona,,,,,,
2032,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Lloyd, Henry D.",2103 N. Lamon Av ,60639,5343070,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Kiltae Kim,,,,,,
2033,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Madison, James",7433 S. Dorchester ,60619,5350551,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Beverly J. Greene,,,,,,
2034,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Mason, Roswell B.",4216 W. 19th St ,60623,5341530,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Tonya Tolbert,,,,,,
2035,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools May Community Academy, Horatio",512 S. Lavergne ,60644,5346140,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Roger Lewis,,,,,,
2036,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Mayo, William J. & Charles H.",249 E. 37th St ,60653,5351260,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Stephen Bournes,,,,,,
2037,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools McClellan, George B.",3527 S. Wallace ,60609,5351732,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Joseph Shoffner,,,,,,
2038,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools McCormick, Cyrus H.",2712 S Sawyer Ave. ,60623,5357252,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Cristina Romo,,,,,,
2039,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools McCutcheon Main, John T.",4846 N. Sheridan ,60640,5342680,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Carol Ann Lang,,,,,,
2040,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools McDowell, Mary E.",1419 E. 89th St. ,60619,5356404,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Jo La Tanya Easterling-Hood,,,,,,
2041,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools McKay, Francis M.",7060 S. Washtenaw ,60629,5359340,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Dawn Prather-Hawk,,,,,,
2042,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools McNair Academy Center, Ronald
E.",4820 W. Walton ,60651,5348980,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Shirley Dillard,,,,,,
2043,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools McPherson, James B.",4728 N. Wolcott Av ,60640,5342625,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Carmen A. Mendoza,,,,,,
2044,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Monroe, James",3651 W. Schubert Ave ,60647,5344155,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Edwin Rivera,,,,,,
2045,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Morgan, Garrett A.",8407 S. Kerfoot ,60620,5353366,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Jerrold Washington,,,,,,
2046,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Morton Career Academy,431 N.Troy ,60612,5346791,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Angel L. Turner,,,,,,
2047,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools N.T.A. (National Teachers
Academy)",55 W. Cermak ,60616,5349970,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Amy G. Rome,,,,,,
2048,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Nash, Henry H.",4837 W. Erie St. ,60644,5346125,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Tresa D. Dunbar,,,,,,
2049,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools New Field Primary School,1707 W. Morse ,60626,5342760,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Susan M. Kilbane,,,,,,
2050,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Nicholson Math and Science,6006 S Peoria St ,60621,5353285,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Rodney L. Hull,,,,,,
2051,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Nixon, William P.",2121 N Keeler Ave. ,60639,5344375,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Herman Escobar,,,,,,
2052,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools O'Keeffe, Isabell C.",6940 S. Merrill ,60649,5350600,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Stephen Parker,,,,,,
2053,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools O'Toole, Luke",6550 S. Seeley ,60636,5359040,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. King Hall,,,,,,
2054,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Peabody, Elizabeth",1444 W. Augusta Blvd. ,60622,5344170,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Federico  Flores,,,,,,
2055,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Peck School,4026 W. 59th Street ,60629,5352450,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Okab Hassan,,,,,,
2056,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Penn, William",1616 S. Avers ,60623,5341665,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Sherryl Moore-Ollie,,,,,,
2057,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Perez, Manuel",1241 W. 19th Street ,60608,5347650,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Vicky Kleros,,,,,,
2058,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Piccolo Specialty School, Brian",1040 N. Keeler Avenue ,60651,5344425,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Tiffany S. Allison,,,,,,
2059,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Pickard, Josiah L.",2301 W. 21st Street ,60608,5357280,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Rigo  Hernandez,,,,,,
2060,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Pilsen Comm. Academy,1420 W. 17th Street ,60608,5347675,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Adel M. Ali,,,,,,
2061,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Reavis, William Claude",834 E. 50th Street ,60615,5351060,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Michael T. Johnson,,,,,,
2062,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Revere, Paul",1010 E. 72nd Street ,60619,5350618,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Veronica J. Thompson,,,,,,
2063,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Robinson, Jackie R.",4225 S. Lake Park Ave. ,60653,5351777,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Sonja Spiller,,,,,,
2064,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Ruggles, Martha M.",7831 S. Prairie Ave. ,60619,5353085,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ida Patterson,,,,,,
2065,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Ryder, William H.",8716 S. Wallace Street ,60620,5353843,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Janice  Preston,,,,,,
2066,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Ryerson, Martin A.",646 N Lawndale ,60624,5346700,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Lorenzo Russell,,,,,,
2067,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Sandoval, Socorro",5534 S Saint Louis Ave ,60629,5350457,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Ana Expinoza,,,,,,
2068,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Saucedo Scholastic Academy, Maria",2850 W. 24 th Blvd ,60623,5341770,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Isamar Vargas Colon,,,,,,
2069,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Seward, William H.",4600 S Hermitage Ave. ,60609,5354890,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Nora Cardenas,,,,,,
2070,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Sexton, Austin O.",6020 S. Langley ,60637,5350640,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Ginger V. Bryant,,,,,,
2071,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Sherwood, Jessie",245 W 57th St ,60621,5350829,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Alice Buzanis,,,,,,
2072,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Shields, James",4250 S Rockwell St. ,60632,5357285,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Philip Salemi,,,,,,
2073,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Songhai Learning Institute,11725 S. Perry Ave ,60628,5355547,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Kathy Farr,,,,,,
2074,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Spencer Math and Science
Academy",214 N. Lavergne ,60644,5346150,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Shawn L. Jackson,,,,,,
2075,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Stagg, Amos A.",7424 S. Morgan St. ,60621,5353565,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Ruth A. Miller,,,,,,
2076,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Stewart, Graeme",4525 N. Kenmore ,60640,5342640,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Juliet Rempa,,,,,,
2077,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Stockton, Joseph",4423 N. Magnolia ,60640,5342510,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Jill Besenjak,,,,,,
2078,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Stowe, Harriet Beecher",3444 W. Wabansia ,60647,5344175,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Charles L. Kyle,,,,,,
2079,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Tanner, Henry O.",7350 S. Evans ,60619,5353870,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Kenndell Smith ,,,,,,
2080,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Thomas Center, Velma",3625 S Hoyne ,60609,5354088,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Elizabeth Najera ,,,,,,
2081,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Thorp, James N.",8914 S Buffalo Ave. ,60617,5356250,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Tony Fisher,,,,,,
2082,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Ward, Laura S.",410 N. Monticello ,60624,5346440,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Relanda Hobbs ,,,,,,
2083,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Whittier, John Greenleaf",1900 W. 23rd St ,60608,5354590,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Zoila Garcia ,,,,,,
2084,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Williams, Daniel H.",2710 S. Dearborn ,60616,5349226,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Lashonn Graham,,,,,,
2085,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Woodlawn Community School,6657 S Kimbark Ave ,60637,5350801,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Frank Embil,,,,,,
2086,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Woodson South, Carter G.",44511 S. Evans ,60653,5351822,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Tamara Littlejohn ,,,,,,
2087,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Yates, Richard",1839 N. Richmond ,60647,5344550,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Harry Randell ,,,,,,
2088,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Young, Ella Flagg",1434 N. Parkside ,60651,5346200,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Crystal Bell ,,,,,,
2089,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Zapata Academy,2728 S. Kostner Ave. ,60623,5341390,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Ruth F. Garcia,,,,,,
2090,DFSS_AgencySiteLies_2012.csv,Chicago State University Grant Creative Learning Center,4025 S Drexel Blvd. ,60653,2858440,,,,,,,Chicago State University,,,,,,,,,,,www.gamechicago.org,Grace Ratliff,Grace Ratliff,,,,,,
2091,DFSS_AgencySiteLies_2012.csv,Chicago State University Raise Up a Child,124 E. 113 St. ,60628,7851172,,,,,,,Chicago State University,,,,,,,,,,,www.gamechicago.org,Grace Ratliff,Sherrie Smith,,,,,,
2092,DFSS_AgencySiteLies_2012.csv,Chicago State University Shining Star Early Learning Academy - II,854 E 79th St ,60619,4191994,,,,,,,Chicago State University,,,,,,,,,,,www.gamechicago.org,Grace Ratliff,Shanida Wray,,,,,,
2093,DFSS_AgencySiteLies_2012.csv,Chicago State University Shining Star Early Learning Academy - III,338 E 103rd St ,60628,9957827,,,,,,,Chicago State University,,,,,,,,,,,www.gamechicago.org,Grace Ratliff,Erica Shirley ,,,,,,
2094,DFSS_AgencySiteLies_2012.csv,Chicago State University The Love Learning Center,228 E 61st St ,60637,7520243,,,,,,,Chicago State University,,,,,,,,,,,www.gamechicago.org,Grace Ratliff,Burchell Love ,,,,,,
2095,DFSS_AgencySiteLies_2012.csv,Chicago State University Tiny Tots Villa,8128 S. King Dr. ,60641,4836251,,,,,,,Chicago State University,,,,,,,,,,,www.gamechicago.org,Grace Ratliff,Judith Tyson,,,,,,
2096,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers ABC,3415 W. 13th Pl. ,60623,7625655,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Tamarra White ,,,,,,
2097,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Centro Nuestro,3222 W. Division ,60651,4893157,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Beth Mrofcza ,,,,,,
2098,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Cuddle Care Academy,4800 S Lake Park Ave ,60615,2851114,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Robbin Cole ,,,,,,
2099,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Dorothy Gautreaux,975 E. 132nd St. ,60627,2911000,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Glenda Williams ,,,,,,
2100,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Ezzard Charles School,7946 S Ashland Ave ,60620,4870227,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Eldora Davis ,,,,,,
2101,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Fellowship House,844 W. 32nd St. ,60608,3262282,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Levory Wilder ,,,,,,
2102,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Kids R Us,7453 S. Vincennes ,60621,8465437,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Tammy Oliver ,,,,,,
2103,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Lotts of Love,1139 W. 79th St. ,60620,8744954,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Carol Quinn,,,,,,
2104,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Mt. Moriah-Taylor,1501 N. Harding ,60651,2785837,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Elizabeth Heilbronn ,,,,,,
2105,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Pathway,6535 S. Kedzie ,60629,7780017,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Tracy Baker ,,,,,,
2106,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Pathways to Learning CC,3418 W 79th St ,60652,7765439,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Carol Quinn ,,,,,,
2107,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Pathways to Learning CC1,3460 W. 79th St. ,60652,4369244,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Carol Quinn ,,,,,,
2108,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Rachel's 1,3430 W. Roosevelt Rd ,60624,5330444,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Carol Quinn ,,,,,,
2109,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Rachel's 2,5242 W. North Ave ,60639,2371444,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Carol Quinn ,,,,,,
2110,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Rebecca Crown,7601 S. Phillips ,60649,7310444,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Eddie Wilson ,,,,,,
2111,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Roseland Child Development,461 E. 111th St. ,60627,4684405,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Leola Clay,,,,,,
2112,DFSS_AgencySiteLies_2012.csv,Chicago Youth Centers Shining Star 1,3012-16 E. 92nd St. ,60617,9787827,,,,,,,Chicago Youth Centers,,,,,,,,,,,www.chicagoyouthcenters.org,Harry Wells,Carol Quinn,,,,,,
2113,DFSS_AgencySiteLies_2012.csv,Chinese American Service League Chinese American Service League Child Dev Ctr,2141 S. Tan Court ,60616,7910454,,,,,,,Chinese American Service League,,,,,,,,,,,www.caslservice.org,Esther Wong,Brenda Arksey,,,,,,
2114,DFSS_AgencySiteLies_2012.csv,Christopher House Greenview,2507 N. Greenview ,60614,4721083,,,,,,,Christopher House,,,,,,,,,,,www.christopherhouse.org,Lori Baas,Aimee Washington,,,,,,
2115,DFSS_AgencySiteLies_2012.csv,Christopher House Logan Square,3255 W. Altgeld ,60647,2354073,,,,,,,Christopher House,,,,,,,,,,,www.christopherhouse.org,Lori Baas,Carmen Velez,,,,,,
2116,DFSS_AgencySiteLies_2012.csv,Christopher House Rogers Park,7059 N. Greenview ,60626,2745477,,,,,,,Christopher House,,,,,,,,,,,www.christopherhouse.org,Lori Baas,Atena Danner-McPhaden,,,,,,
2117,DFSS_AgencySiteLies_2012.csv,Christopher House Uptown,4701 N. Winthrop ,60640,7694540,,,,,,,Christopher House,,,,,,,,,,,www.christopherhouse.org,Lori Baas,Karen Ross William,,,,,,
2118,DFSS_AgencySiteLies_2012.csv,Church of God True Believers CHURCH OF GOD COMMUNITY DAY CARE,1738 W. Marquette St. ,60636,4769562,,,,,,,Church of God True Believers,,,,,,,,,,,,Rev. Sheila Sims,Rev. Sheila Sims,,,,,,
2119,DFSS_AgencySiteLies_2012.csv,Community Learning Center Community Learning Center,10612 S. Wentworth ,60628,9284104,,,,,,,Community Learning Center,,,,,,,,,,,,Wanda Avery,Wanda Avery,,,,,,
2120,DFSS_AgencySiteLies_2012.csv,Dorothy Sutton Branch Dorothy Sutton Branch,8601 S. State St ,60619,7234445,,,,,,,Dorothy Sutton Branch,,,,,,,,,,,,Ola Kirksey,Ms. Ola Kirksey,,,,,,
2121,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Allison's Infant & Toddler Center,234 E 114th St ,60628,8404502,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Allison Caldwell,,,,,,
2122,DFSS_AgencySiteLies_2012.csv,Easter Seals Society of Metropolitan Chicago Channings Child Care,5701 W Division St ,60651,4572990,,,,,,,Easter Seals Society of Metropolitan Chicago,,,,,,,,,,,www.easterseaslchicago.org,Barbara Zawacki,Ruth Kimble,,,,,,
