Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2
2620,ECE Chicago Find a School scrape.csv, Linne,3221 N. Sacramento ,60618,5345262,,,,,,Avondale,,,,,,,,,,,,,HS-HD,,,,,,,
2621,ECE Chicago Find a School scrape.csv, Little Village,2620 S. Lawndale ,60623,5341880,,,,,,South Lawndale,,,,,,,,,,,,,HS-HD,,,,,,,
2622,ECE Chicago Find a School scrape.csv, Lloyd,2103 N. Lamon ,60639,5343070,,,,,,Belmont Cragin,,,,,,,,,,,,,HS-HD,,,,,,,
2623,ECE Chicago Find a School scrape.csv, Love Learning Center,362 E. 61st St ,60637,7520243,,,,,,Washington Park,,,,,,,,,,,,,CP,,,,,,,
2624,ECE Chicago Find a School scrape.csv, Lovett,6333 W. Bloomingdale ,60639,5343130,,,,,,Austin,,,,,,,,,,,,,PFA-REG,,,,,,,
2625,ECE Chicago Find a School scrape.csv, Lozano,1424 N. Cleaver ,60622,5344150,,,,,,West Town,,,,,,,,,,,,,PFA-REG,,,,,,,
2626,ECE Chicago Find a School scrape.csv, Lutheran Day Nursery,1802 N. Fairfield ,60647,4864222,,,,,,Logan Square,,,,,,,,,,,,,CP,,,,,,,
2627,ECE Chicago Find a School scrape.csv, Lutheran Family Mission Day Care III,5251 W. North Ave. ,60637,6372344,,,,,,Austin,,,,,,,,,,,,,CP,,,,,,,
2628,ECE Chicago Find a School scrape.csv, Lutheran Family Mission Fam Cnt,4920 W Madison ,60644,9214960,,,,,,Austin,,,,,,,,,,,,,CP,,,,,,,
2629,ECE Chicago Find a School scrape.csv, Lutheran Social Services-North Austin,1500 N. Mason ,60651,2371930,,,,,,Austin,,,,,,,,,,,,,CP,,,,,,,
2630,ECE Chicago Find a School scrape.csv, Lutheran Social Services-Roger Park,1754 W. Devon ,60660,2623366,,,,,,Rogers Park,,,,,,,,,,,,,CP,,,,,,,
2631,ECE Chicago Find a School scrape.csv, Lutheran Social Services-Winthrop,4848 N. Winthrop ,60640,8783210,,,,,,Uptown,,,,,,,,,,,,,CP,,,,,,,
2632,ECE Chicago Find a School scrape.csv, Madison,7433 S. Dorchester ,60619,5350551,,,,,,South Shore,,,,,,,,,,,,,HS-HD,,,,,,,
2633,ECE Chicago Find a School scrape.csv, Marconi,230 N. Kolmar  ,60624,5346210,,,,,,West Garfield Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2634,ECE Chicago Find a School scrape.csv, Marcy Newberry Austin Town,5610 W. Lake St. ,60644,2611505,,,,,,Austin,,,,,,,,,,,,,CP,,,,,,,
2635,ECE Chicago Find a School scrape.csv, Marcy Newberry Marcy Center,1539 S. Springfield ,60623,7622300,,,,,,North Lawndale,,,,,,,,,,,,,CP,,,,,,,
2636,ECE Chicago Find a School scrape.csv, Marillac Social Center,212 S. Francisco Ave ,60612,7227440,,,,,,East Garfield Park,,,,,,,,,,,,,CP,,,,,,,
2637,ECE Chicago Find a School scrape.csv, Marin/ Lowell,3320 W. Evergreen ,60651,5344300,,,,,,Humboldt Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2638,ECE Chicago Find a School scrape.csv, Marquette,6550 S. Richmond ,60629,5359260,,,,,,Chicago Lawn,,,,,,,,,,,,,PFA-REG,,,,,,,
2639,ECE Chicago Find a School scrape.csv, Marsh,9810 S. Exchange ,60617,5356430,,,,,,South Deering,,,,,,,,,,,,,PFA-REG,,,,,,,
2640,ECE Chicago Find a School scrape.csv, Mary Crane,2905 N. Leavitt ,60618,3485528,,,,,,North Center,,,,,,,,,,,,,CP,,,,,,,
2641,ECE Chicago Find a School scrape.csv, Mary Crane East 0-3,2974 N. Clybourn ,60618,3485528,,,,,,North Center,,,,,,,,,,,,,CP,,,,,,,
2642,ECE Chicago Find a School scrape.csv, Mary Crane North,2905 N. Leavitt ,60618,3485528,,,,,,North Center,,,,,,,,,,,,,CP,,,,,,,
2643,ECE Chicago Find a School scrape.csv, Mary Crane North 0-3,2905 N. Leavitt ,60618,3485528,,,,,,North Center,,,,,,,,,,,,,CP,,,,,,,
2644,ECE Chicago Find a School scrape.csv, Mason,4216 W. 19th St. ,60623,5341530,,,,,,North Lawndale,,,,,,,,,,,,,HS-FD,,,,,,,
2645,ECE Chicago Find a School scrape.csv, May,512 S. Lavergne  ,60644,5346140,,,,,,Austin,,,,,,,,,,,,,HS-HD,,,,,,,
2646,ECE Chicago Find a School scrape.csv, Mayo,249 E. 37th St. ,60653,5351260,,,,,,Douglas,,,,,,,,,,,,,HS-HD,,,,,,,
2647,ECE Chicago Find a School scrape.csv, McAuliffe,1841 N. Springfield ,60647,5344400,,,,,,Hermosa,,,,,,,,,,,,,PFA-REG,,,,,,,
2648,ECE Chicago Find a School scrape.csv, McCann's Daycare Center,8612 S. Stony Island ,60617,3757932,,,,,,Avalon Park,,,,,,,,,,,,,CP,,,,,,,
2649,ECE Chicago Find a School scrape.csv, McClellan,3527 S. Wallace ,60609,5351732,,,,,,Bridgeport,,,,,,,,,,,,,HS-HD,,,,,,,
2650,ECE Chicago Find a School scrape.csv, McCormick,2712 S. Sawyer  ,60623,5357252,,,,,,South Lawndale,,,,,,,,,,,,,HS-HD,,,,,,,
2651,ECE Chicago Find a School scrape.csv, McCutcheon,4846 N. Sheridan Rd ,60640,5342680,,,,,,Uptown,,,,,,,,,,,,,HS-HD,,,,,,,
2652,ECE Chicago Find a School scrape.csv, McDowell,1419 E. 89th St. ,60619,5356404,,,,,,Calumet Heights,,,,,,,,,,,,,HS-FD,,,,,,,
2653,ECE Chicago Find a School scrape.csv, McKay,7059 S. Washtenaw ,60629,5359340,,,,,,Chicago Lawn,,,,,,,,,,,,,HS-HD,,,,,,,
2654,ECE Chicago Find a School scrape.csv, McNair Acad Ctr,4820 W. Walton ,60651,5348980,,,,,,Austin,,,,,,,,,,,,,HS-HD,,,,,,,
2655,ECE Chicago Find a School scrape.csv, McPherson,4728 N. Wolcott Ave ,60640,5342625,,,,,,Lincoln Square,,,,,,,,,,,,,HS-HD,,,,,,,
2656,ECE Chicago Find a School scrape.csv, Melody,412 S. Keeler ,60624,5346850,,,,,,West Garfield Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2657,ECE Chicago Find a School scrape.csv, Metcalfe,12339 S. Normal ,60628,5355590,,,,,,West Pullman,,,,,,,,,,,,,PFA-REG,,,,,,,
2658,ECE Chicago Find a School scrape.csv, Metropolitan Family Services,3215 W. 63rd St ,60629,7374790,,,,,,Chicago Lawn,,,,,,,,,,,,,CP,,,,,,,
2659,ECE Chicago Find a School scrape.csv, Metropolitan Family Services 0-3,3215 W. 63rd St ,60629,7374790,,,,,,Chicago Lawn,,,,,,,,,,,,,CP,,,,,,,
2660,ECE Chicago Find a School scrape.csv, Mireles,9000 S. Exchange ,60617,5356360,,,,,,South Chicago,,,,,,,,,,,,,PFA-REG,,,,,,,
2661,ECE Chicago Find a School scrape.csv, Mitchell,2233 W. Ohio ,60612,5347655,,,,,,West Town,,,,,,,,,,,,,PFA-REG,,,,,,,
2662,ECE Chicago Find a School scrape.csv, Monroe,3651 W. Schubert ,60647,5344155,,,,,,Logan Square,,,,,,,,,,,,,HS-HD,,,,,,,
2663,ECE Chicago Find a School scrape.csv, Monroe,3651 W. Shubert ,60647,5344155,,,,,,Logan Square,,,,,,,,,,,,,PFA-REG,,,,,,,
2664,ECE Chicago Find a School scrape.csv, Moos,1711 N. California ,60647,5344340,,,,,,West Town,,,,,,,,,,,,,PFA-REG,,,,,,,
2665,ECE Chicago Find a School scrape.csv, Morgan,8407 S. Kerfoot ,60620,5353366,,,,,,Auburn Gresham,,,,,,,,,,,,,HS-HD,,,,,,,
2666,ECE Chicago Find a School scrape.csv, Morrill,6011 S. Rockwell  ,60629,5359288,,,,,,Chicago Lawn,,,,,,,,,,,,,PFA-REG,,,,,,,
2667,ECE Chicago Find a School scrape.csv, Morton,431 N. Troy ,60612,5346791,,,,,,Humboldt Park,,,,,,,,,,,,,HS-HD,,,,,,,
2668,ECE Chicago Find a School scrape.csv, Mosaic (Portage Park),5332 W. Addison ,60641,7777411,,,,,,Portage Park,,,,,,,,,,,,,CP,,,,,,,
2669,ECE Chicago Find a School scrape.csv, Mother's Touch I,2501 W. 71St ,60629,4363177,,,,,,Chicago Lawn,,,,,,,,,,,,,CP,,,,,,,
2670,ECE Chicago Find a School scrape.csv, Mother's Touch II,2547 W. 69th Street ,60629,4712532,,,,,,Chicago Lawn,,,,,,,,,,,,,CP,,,,,,,
2671,ECE Chicago Find a School scrape.csv, Mozart,2200 N. Hamlin ,60647,5344160,,,,,,Logan Square,,,,,,,,,,,,,PFA-REG TS,,,,,,,
2672,ECE Chicago Find a School scrape.csv, Mt Greenwood,10841 S. Homan ,60655,5352786,,,,,,Mount Greenwood,,,,,,,,,,,,,PFA-REG,,,,,,,
2673,ECE Chicago Find a School scrape.csv, Murphy,3539 W. Grace ,60618,5345223,,,,,,Irving Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2674,ECE Chicago Find a School scrape.csv, Murray Lang Acad,5335 S. Kenwood ,60615,5350585,,,,,,Hyde Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2675,ECE Chicago Find a School scrape.csv, Nash,4837 W. Erie ,60644,5346125,,,,,,Austin,,,,,,,,,,,,,HS-HD,,,,,,,
2676,ECE Chicago Find a School scrape.csv, National Teachers Acad,55 West Cermak ,60616,5349970,,,,,,Near South Side,,,,,,,,,,,,,HS-FD,,,,,,,
2677,ECE Chicago Find a School scrape.csv, NE Ill Univ Child Care Center,5500 N. St Louis ,60625,5390570,,,,,,North Park,,,,,,,,,,,,,CP,,,,,,,
2678,ECE Chicago Find a School scrape.csv, Near North Sp. Ed Ctr.,739 N. Ada St. ,60622,5347846,,,,,,West Town,,,,,,,,,,,,,CP,,,,,,,
2679,ECE Chicago Find a School scrape.csv, Nettelhorst,3252 N. Broadway ,60657,5345810,,,,,,Lake View,,,,,,,,,,,,,PFA-REG,,,,,,,
2680,ECE Chicago Find a School scrape.csv, Nettelhorst,3252 N. Broadway ,60657,5345810,,,,,,Lake View,,,,,,,,,,,,,TB,,,,,,,
2681,ECE Chicago Find a School scrape.csv, New Field,1707 W. Morse ,60626,5342760,,,,,,Rogers Park,,,,,,,,,,,,,HS-HD,,,,,,,
2682,ECE Chicago Find a School scrape.csv, New Hope Lutheran School,6416 S. Washtenaw ,60629,7769849,,,,,,Chicago Lawn,,,,,,,,,,,,,CP,,,,,,,
2683,ECE Chicago Find a School scrape.csv, Newberry Magnet,700 W. Willow ,60614,5348000,,,,,,Lincoln Park,,,,,,,,,,,,,TB,,,,,,,
2684,ECE Chicago Find a School scrape.csv, Nicholson,6006 S. Peoria ,60621,5353285,,,,,,Englewood,,,,,,,,,,,,,HS-FD,,,,,,,
2685,ECE Chicago Find a School scrape.csv, Nightingale,5250 S. Rockwell ,60632,5359270,,,,,,Gage Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2686,ECE Chicago Find a School scrape.csv, Nixon,2121 N. Keeler ,60639,5344375,,,,,,Hermosa,,,,,,,,,,,,,HS-HD,,,,,,,
2687,ECE Chicago Find a School scrape.csv, NLU - Effie O. Ellis HS,10 S. Kedzie ,60612,5339011,,,,,,East Garfield Park,,,,,,,,,,,,,CP,,,,,,,
2688,ECE Chicago Find a School scrape.csv, Nobel,4127 W. Hirsch ,60651,5344365,,,,,,Humboldt Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2689,ECE Chicago Find a School scrape.csv, North Avenue,2001 W. Pierce St. ,60622,3424499,,,,,,West Town,,,,,,,,,,,,,CP,,,,,,,
2690,ECE Chicago Find a School scrape.csv, North Avenue I/T,2001 W. Pierce St. ,60622,3424499,,,,,,West Town,,,,,,,,,,,,,CP,,,,,,,
2691,ECE Chicago Find a School scrape.csv, North Kenwood Day Care Ctr.,857 E. Pershing Rd. ,60653,2682223,,,,,,Oakland,,,,,,,,,,,,,CP,,,,,,,
2692,ECE Chicago Find a School scrape.csv, North River,4416 N. Troy ,60625,5340590,,,,,,Albany Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2693,ECE Chicago Find a School scrape.csv, Northwest Institute,4040 W. Division ,60651,2788261,,,,,,Humboldt Park,,,,,,,,,,,,,CP,,,,,,,
2694,ECE Chicago Find a School scrape.csv, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471,,,,,,West Town,,,,,,,,,,,,,CP,,,,,,,
2695,ECE Chicago Find a School scrape.csv, Norwood Park,5900 N. Nina ,60631,5341198,,,,,,Norwood Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2696,ECE Chicago Find a School scrape.csv, O'Keeffe,6941 S. Merrill ,60649,5350600,,,,,,South Shore,,,,,,,,,,,,,HS-HD,,,,,,,
2697,ECE Chicago Find a School scrape.csv, O'Toole,6550 S. Seeley ,60636,5359040,,,,,,West Englewood,,,,,,,,,,,,,HS-HD,,,,,,,
2698,ECE Chicago Find a School scrape.csv, Ogden,1443 N. Ogden ,60610,5348110,,,,,,Near North Side,,,,,,,,,,,,,TB,,,,,,,
2699,ECE Chicago Find a School scrape.csv, Oglesby,7646 S. Green ,60620,5353060,,,,,,Auburn Gresham,,,,,,,,,,,,,PFA-REG,,,,,,,
2700,ECE Chicago Find a School scrape.csv, Onahan,6634 W. Raven St. ,60631,5341180,,,,,,Norwood Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2701,ECE Chicago Find a School scrape.csv, Onward House,600 N. Leavitt ,60612,6666729,,,,,,West Town,,,,,,,,,,,,,CP,,,,,,,
2702,ECE Chicago Find a School scrape.csv, Oriole Park,5424 N. Oketo ,60656,5341201,,,,,,Norwood Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2703,ECE Chicago Find a School scrape.csv, Otis,525 N. Armour ,60622,5347665,,,,,,West Town,,,,,,,,,,,,,PFA-REG,,,,,,,
2704,ECE Chicago Find a School scrape.csv, Ounce -Garfield Head Start,30 W. Garfield ,60609,3730234,,,,,,Washington Park,,,,,,,,,,,,,CP,,,,,,,
2705,ECE Chicago Find a School scrape.csv, Ounce of Prev EC Center,5044 S Wabash ,60615,9242334,,,,,,Grand Boulevard,,,,,,,,,,,,,CP,,,,,,,
2706,ECE Chicago Find a School scrape.csv, Ounce of Prev EC Center I/T,5044 S Wabash ,60615,9242334,,,,,,Grand Boulevard,,,,,,,,,,,,,CP,,,,,,,
2707,ECE Chicago Find a School scrape.csv, Overton CPC,4935 S. Indiana ,60615,5351811,,,,,,Grand Boulevard,,,,,,,,,,,,,CPC-FD,,,,,,,
2708,ECE Chicago Find a School scrape.csv, Owens,12450 S. State St. ,60628,5355661,,,,,,West Pullman,,,,,,,,,,,,,PFA-REG,,,,,,,
2709,ECE Chicago Find a School scrape.csv, Palmer,5051 N. Kenneth ,60630,5343704,,,,,,Albany Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2710,ECE Chicago Find a School scrape.csv, Panda Montessori Academy,6921 N. Ridge ,60645,3386755,,,,,,Rogers Park,,,,,,,,,,,,,CP,,,,,,,
2711,ECE Chicago Find a School scrape.csv, Park Manor,7037 S. Rhodes  ,60637,5353070,,,,,,Greater Grand Crossing,,,,,,,,,,,,,PFA-REG,,,,,,,
2712,ECE Chicago Find a School scrape.csv, Parker CPC,328 W. 69Th  ,60621,5353853,,,,,,Englewood,,,,,,,,,,,,,CPC-FD,,,,,,,
2713,ECE Chicago Find a School scrape.csv, Parkman,245 W. 51St. St. ,60609,5351739,,,,,,Fuller Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2714,ECE Chicago Find a School scrape.csv, Parkside,6938 S. East End Av. ,60649,5350940,,,,,,South Shore,,,,,,,,,,,,,PFA-REG,,,,,,,
2715,ECE Chicago Find a School scrape.csv, Pathways to Learning,3416 W. 79th St. ,60652,4369244,,,,,,Ashburn,,,,,,,,,,,,,CP,,,,,,,
2716,ECE Chicago Find a School scrape.csv, Peabody,1444 W. Augusta ,60622,5344170,,,,,,West Town,,,,,,,,,,,,,HS-HD,,,,,,,
2717,ECE Chicago Find a School scrape.csv, Peck,4026 W. 59th Street ,60629,5352450,,,,,,West Elsdon,,,,,,,,,,,,,TS HS-HD,,,,,,,
2718,ECE Chicago Find a School scrape.csv, Peirce,1423 W. Bryn Mawr ,60660,5342440,,,,,,Edgewater,,,,,,,,,,,,,PFA-REG,,,,,,,
2719,ECE Chicago Find a School scrape.csv, Penn (Blended),1616 S. Avers ,60623,5341665,,,,,,North Lawndale,,,,,,,,,,,,,HS-HD,,,,,,,
2720,ECE Chicago Find a School scrape.csv, Perez,1241 W. 19Th St. ,60608,5347650,,,,,,Lower West Side,,,,,,,,,,,,,HS-HD,,,,,,,
2721,ECE Chicago Find a School scrape.csv, Pershing,3113 S. Rhodes ,60616,5349272,,,,,,Douglas,,,,,,,,,,,,,PFA-REG CP,,,,,,,
2722,ECE Chicago Find a School scrape.csv, Peterson,5510 N. Christiana ,60625,5345070,,,,,,North Park,,,,,,,,,,,,,PFA-REG TS,,,,,,,
2723,ECE Chicago Find a School scrape.csv, Piccolo,1040 N. Keeler ,60651,5344425,,,,,,Humboldt Park,,,,,,,,,,,,,HS-HD,,,,,,,
2724,ECE Chicago Find a School scrape.csv, Pickard,2301 W. 21st Pl. ,60608,5357280,,,,,,Lower West Side,,,,,,,,,,,,,HS-HD,,,,,,,
2725,ECE Chicago Find a School scrape.csv, Pilsen,1420 W. 17Th St. ,60608,5347675,,,,,,Lower West Side,,,,,,,,,,,,,HS-HD,,,,,,,
2726,ECE Chicago Find a School scrape.csv, Pirie,650 E. 85Th St ,60619,5353435,,,,,,Chatham,,,,,,,,,,,,,PFA-REG,,,,,,,
2727,ECE Chicago Find a School scrape.csv, Portage Park,5330 .W Berteau ,60641,5343576,,,,,,Portage Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2728,ECE Chicago Find a School scrape.csv, Prescott,1632 W. Wrightwood ,60614,5345505,,,,,,Lincoln Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2729,ECE Chicago Find a School scrape.csv, Pritzker,2009 W. Schiller St ,60622,5344415,,,,,,West Town,,,,,,,,,,,,,PFA-REG,,,,,,,
2730,ECE Chicago Find a School scrape.csv, Progressive Com DC Ctr,56 E. 48th St. ,60615,9246561,,,,,,Grand Boulevard,,,,,,,,,,,,,CP,,,,,,,
2731,ECE Chicago Find a School scrape.csv, Prussing,4650 N. Menard ,60630,5343460,,,,,,Portage Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2732,ECE Chicago Find a School scrape.csv, Pulaski,2230 W. Mclean ,60647,5344391,,,,,,Logan Square,,,,,,,,,,,,,PFA-REG,,,,,,,
2733,ECE Chicago Find a School scrape.csv, Pullman,11311 S. Forrestville ,60628,5355395,,,,,,Pullman,,,,,,,,,,,,,PFA-REG,,,,,,,
2734,ECE Chicago Find a School scrape.csv, Randolph,7316 S. Hoyne ,60636,5359015,,,,,,West Englewood,,,,,,,,,,,,,PFA-REG,,,,,,,
2735,ECE Chicago Find a School scrape.csv, Ravenswood,4332 N. Paulina St. ,60613,5345525,,,,,,Lake View,,,,,,,,,,,,,PFA-REG,,,,,,,
2736,ECE Chicago Find a School scrape.csv, Ravenswood,4332 N. Paulina St. ,60613,5345525,,,,,,Lake View,,,,,,,,,,,,,PFA-REG,,,,,,,
2737,ECE Chicago Find a School scrape.csv, Ravenswood Community CCC,4908 N. Damen ,60625,2714495,,,,,,Lincoln Square,,,,,,,,,,,,,CP,,,,,,,
2738,ECE Chicago Find a School scrape.csv, Ray,5631 S Kimbark ,60637,5350970,,,,,,Hyde Park,,,,,,,,,,,,,TB,,,,,,,
2739,ECE Chicago Find a School scrape.csv, Ray,5631 S Kimbark ,60637,5350970,,,,,,Hyde Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2740,ECE Chicago Find a School scrape.csv, Reavis (Blended),834 E. 50Th St. ,60615,5351060,,,,,,Kenwood,,,,,,,,,,,,,HS-HD,,,,,,,
2741,ECE Chicago Find a School scrape.csv, Reilly,3650 W. School ,60618,5345250,,,,,,Avondale,,,,,,,,,,,,,PFA-REG TB,,,,,,,
2742,ECE Chicago Find a School scrape.csv, Reinberg,3425 N. Major ,60634,5343465,,,,,,Portage Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2743,ECE Chicago Find a School scrape.csv, Revere,1010 E. 72nd St. ,60619,5350618,,,,,,Greater Grand Crossing,,,,,,,,,,,,,HS-HD,,,,,,,
2744,ECE Chicago Find a School scrape.csv, Robinson,4225 S. Lake Park ,60653,5351777,,,,,,Oakland,,,,,,,,,,,,,HS-HD,,,,,,,
2745,ECE Chicago Find a School scrape.csv, Rogers,7345 N. Washtenaw ,60645,5342125,,,,,,West Ridge,,,,,,,,,,,,,PFA-REG TS,,,,,,,
2746,ECE Chicago Find a School scrape.csv, Rudolph,110 N Paulina ,60612,5347460,,,,,,Near West Side,,,,,,,,,,,,,PFA-FD,,,,,,,
2747,ECE Chicago Find a School scrape.csv, Ruggles,7831 S. Prairie ,60619,5353085,,,,,,Greater Grand Crossing,,,,,,,,,,,,,HS-HD,,,,,,,
2748,ECE Chicago Find a School scrape.csv, Ruiz,2410 S. Leavitt ,60608,5354825,,,,,,Lower West Side,,,,,,,,,,,,,PFA-REG,,,,,,,
2749,ECE Chicago Find a School scrape.csv, Ryder,8716 S. Wallace ,60620,5353843,,,,,,Auburn Gresham,,,,,,,,,,,,,HS-HD,,,,,,,
2750,ECE Chicago Find a School scrape.csv, Ryerson,646 N. Lawndale ,60624,5346700,,,,,,Humboldt Park,,,,,,,,,,,,,HS-HD,,,,,,,
2751,ECE Chicago Find a School scrape.csv, Salazar,160 W. Wendell ,60610,5348310,,,,,,Near North Side,,,,,,,,,,,,,PFA-FD,,,,,,,
2752,ECE Chicago Find a School scrape.csv, Salvation Army Columbus Park,500 S. Central ,60644,9214162,,,,,,Austin,,,,,,,,,,,,,CP,,,,,,,
2753,ECE Chicago Find a School scrape.csv, Salvation Army La Villita,3621 W. 24th St. ,60623,7332355,,,,,,South Lawndale,,,,,,,,,,,,,CP,,,,,,,
2754,ECE Chicago Find a School scrape.csv, Salvation Army Lawn,5900 S. Spaulding ,60629,7332533,,,,,,Chicago Lawn,,,,,,,,,,,,,CP,,,,,,,
2755,ECE Chicago Find a School scrape.csv, Salvation Army New Hope,4255 W. Division  ,60651,7724908,,,,,,Humboldt Park,,,,,,,,,,,,,CP,,,,,,,
2756,ECE Chicago Find a School scrape.csv, Salvation Army Red Shield,69th and Sangamon ,60621,7332533,,,,,,West Englewood,,,,,,,,,,,,,CP,,,,,,,
2757,ECE Chicago Find a School scrape.csv, Salvation Army Shiloah,9211 S. Justine  ,60620,8814142,,,,,,Washington Heights,,,,,,,,,,,,,CP,,,,,,,
2758,ECE Chicago Find a School scrape.csv, Salvation Army Temple,1 N. Ogden ,60607,2262649,,,,,,Near West Side,,,,,,,,,,,,,CP,,,,,,,
2759,ECE Chicago Find a School scrape.csv, Sandoval,5534 S. St Louis ,60629,5350457,,,,,,Gage Park,,,,,,,,,,,,,HS-HD,,,,,,,
2760,ECE Chicago Find a School scrape.csv, Saucedo,2850 W. 24Th Blvd ,60623,5341770,,,,,,South Lawndale,,,,,,,,,,,,,HS-HD,,,,,,,
2761,ECE Chicago Find a School scrape.csv, Sayre Lang Acad,1850 N. Newland ,60635,5343351,,,,,,Austin,,,,,,,,,,,,,PFA-REG,,,,,,,
2762,ECE Chicago Find a School scrape.csv, Scammon,4201 W. Henderson ,60641,5343475,,,,,,Irving Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2763,ECE Chicago Find a School scrape.csv, Schmid,9755 S. Greenwood  ,60628,5356235,,,,,,Pullman,,,,,,,,,,,,,PFA-REG,,,,,,,
2764,ECE Chicago Find a School scrape.csv, Schubert,2727 N. Long ,60639,5343080,,,,,,Belmont Cragin,,,,,,,,,,,,,PFA-REG TS,,,,,,,
2765,ECE Chicago Find a School scrape.csv, Seward,4600 S. Hermitage ,60609,5354890,,,,,,New City,,,,,,,,,,,,,HS-HD,,,,,,,
2766,ECE Chicago Find a School scrape.csv," Sexton, A .O.",6020 S. Langley ,60637,5350640,,,,,,Woodlawn,,,,,,,,,,,,,HS-HD,,,,,,,
2767,ECE Chicago Find a School scrape.csv, Sherman,1000 W. 52nd St. ,60609,5351757,,,,,,New City,,,,,,,,,,,,,PFA-REG,,,,,,,
2768,ECE Chicago Find a School scrape.csv, Sherwood (Blended),245 W. 57Th St. ,60621,5350829,,,,,,Englewood,,,,,,,,,,,,,HS-HD,,,,,,,
2769,ECE Chicago Find a School scrape.csv, Shields,4250 S. Rockwell ,60632,5357285,,,,,,Brighton Park,,,,,,,,,,,,,HS-HD,,,,,,,
2770,ECE Chicago Find a School scrape.csv, Shoop,1460 W. 112Th St. ,60643,5352715,,,,,,Morgan Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2771,ECE Chicago Find a School scrape.csv, Skinner,111 S. Throop ,60607,5347790,,,,,,Near West Side,,,,,,,,,,,,,TB,,,,,,,
2772,ECE Chicago Find a School scrape.csv, Small Stride Academy,10317 S. Western ,60643,2390040,,,,,,Beverly,,,,,,,,,,,,,CP,,,,,,,
2773,ECE Chicago Find a School scrape.csv, Smith,744 E. 103rd St. ,60628,5355689,,,,,,Pullman,,,,,,,,,,,,,PFA-REG,,,,,,,
2774,ECE Chicago Find a School scrape.csv, Smyser,4310 N. Melvina ,60634,5343711,,,,,,Portage Park,,,,,,,,,,,,,PFA-REG TS,,,,,,,
2775,ECE Chicago Find a School scrape.csv, Solomon,6206 N. Hamlin ,60659,5345226,,,,,,North Park,,,,,,,,,,,,,PFA-REG,,,,,,,
2776,ECE Chicago Find a School scrape.csv, Songhai,11725 S. Perry ,60628,5355547,,,,,,West Pullman,,,,,,,,,,,,,HS-HD,,,,,,,
2777,ECE Chicago Find a School scrape.csv, South Central Holistic Pre-K,8316 S. Ellis ,60619,4830900,,,,,,Chatham,,,,,,,,,,,,,CP,,,,,,,
2778,ECE Chicago Find a School scrape.csv, South East Asia Ainslie,1134 W. Ainslie St ,60640,9896927,,,,,,Uptown,,,,,,,,,,,,,CP,,,,,,,
2779,ECE Chicago Find a School scrape.csv, South East Asia Com Broadway,5120 N. Broadway ,60640,9890960,,,,,,Uptown,,,,,,,,,,,,,CP,,,,,,,
2780,ECE Chicago Find a School scrape.csv, South Harper 0-3,8358 S. Stony Island ,60617,7340303,,,,,,Avalon Park,,,,,,,,,,,,,CP,,,,,,,
2781,ECE Chicago Find a School scrape.csv, South Harper Montessori Sch,8358 S. Stony Island ,60617,7340303,,,,,,Avalon Park,,,,,,,,,,,,,CP,,,,,,,
2782,ECE Chicago Find a School scrape.csv, South Loop,1915 S. Federal ,60605,5349066,,,,,,Near South Side,,,,,,,,,,,,,TB,,,,,,,
2783,ECE Chicago Find a School scrape.csv, South Shore Academy,1415 E. 70Th St. ,60637,5348690,,,,,,South Shore,,,,,,,,,,,,,PFA-REG,,,,,,,
2784,ECE Chicago Find a School scrape.csv, Spencer,214 N. Lavergne ,60644,5346150,,,,,,Austin,,,,,,,,,,,,,HS-HD,,,,,,,
2785,ECE Chicago Find a School scrape.csv, Spry,2400 S. Marshall Bl ,60623,5341700,,,,,,South Lawndale,,,,,,,,,,,,,PFA-REG,,,,,,,
